athleteId,fullName,slug,weight,displayHeight,height,age,dateOfBirth,citizenship,positionAbbreviation,teamId,appearances_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,teamName,teamPrimaryColor,teamSecondaryColor,teamLogo,shot_accuracy,conversion_rate,on_target_conversion_rate,save_percentage,discipline_score,goals_pct_pos,assists_pct_pos,shot_accuracy_pct_pos,fouls_suff_pct_pos,fouls_comm_pct_pos,conversion_pct_pos,on_target_conv_pct_pos,goals_pct_global,assists_pct_global,shot_accuracy_pct_global,fouls_suff_pct_global,fouls_comm_pct_global,goals_conc_pct_pos,save_pct_pos,saves_pct_pos,yellow_cards_pct_pos,red_cards_pct_pos,offsides_pct_pos,chances_created
131639,Seamus Coleman,seamus-coleman,148.0,"5' 10""",70.0,37.0,1988-10-11T07:00Z,Republic of Ireland,D,368,5,0,1,1,0,0,0,1,1,1,0,0,3,4,Everton,#0606fa,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,1.0,0.0,0.0,,1,35.0187265917603,33.89513108614232,98.42931937172776,29.775280898876407,12.734082397003746,29.05759162303665,23.509933774834437,29.934640522875817,30.065359477124183,97.88053949903662,30.84967320261438,15.42483660130719,69.47565543071161,,41.19850187265918,60.48689138576779,54.49438202247191,48.12734082397003,0
132432,Andros Townsend,andros-townsend,170.0,"5' 11""",71.0,34.0,1991-07-16T07:00Z,England,F,301,27,12,12,1,0,0,3,2,7,20,1,0,0,23,Luton,#ff4f00,#1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/301.png,0.35,0.05,0.14285714285714285,,1,43.81720430107527,75.0,42.281879194630875,52.1505376344086,56.72043010752689,26.845637583892618,17.40740740740741,66.60130718954248,85.88235294117646,62.23506743737958,64.31372549019608,60.588235294117645,37.903225806451616,,28.49462365591398,52.41935483870967,52.41935483870967,30.91397849462365,0
133588,Ben Osborn,ben-osborn,163.0,"5' 9""",69.0,31.0,1994-08-05T07:00Z,England,M,398,24,7,9,3,0,1,2,5,1,5,0,0,2,37,Sheffield Utd,#f42727,#1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,0.2,0.0,0.0,,3,26.304347826086953,70.86956521739131,28.160919540229884,47.391304347826086,39.565217391304344,18.67816091954023,14.838709677419354,29.934640522875817,78.82352941176471,28.227360308285164,57.647058823529406,49.411764705882355,17.391304347826093,,50.21739130434783,43.04347826086956,54.56521739130435,16.304347826086953,0
133938,Craig Dawson,craig-dawson,181.0,"6' 2""",74.0,35.0,1990-05-06T07:00Z,England,D,380,15,6,5,2,0,2,0,1,3,7,0,0,11,23,Wolves,#fdb913,#cd1937,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,0.42857142857142855,0.0,0.0,,2,35.0187265917603,33.89513108614232,79.31937172774869,51.12359550561798,43.82022471910113,29.05759162303665,23.509933774834437,29.934640522875817,30.065359477124183,77.9383429672447,47.97385620915033,46.470588235294116,38.76404494382022,,73.03370786516854,46.254681647940075,54.49438202247191,48.12734082397003,2
134190,Chris Wood,chris-wood,179.0,"6' 3""",75.0,34.0,1991-12-07T08:00Z,New Zealand,F,393,36,25,24,1,0,0,3,6,34,67,20,0,7,37,Nottm Forest,#c8102e,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,0.5074626865671642,0.29850746268656714,0.5882352941176471,,1,98.11827956989248,75.0,91.94630872483222,73.65591397849462,85.21505376344086,97.98657718120806,97.03703703703704,99.54248366013073,85.88235294117646,91.52215799614643,81.04575163398692,82.35294117647058,13.97849462365592,,95.96774193548387,52.41935483870967,52.41935483870967,7.795698924731184,22
134205,Jóhann Gudmundsson,johann-gudmundsson,172.0,"6' 1""",73.0,35.0,1990-10-27T07:00Z,Iceland,F,379,26,9,20,2,0,0,3,2,6,15,1,0,0,27,Burnley,#6C1D45,#1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,0.4,0.06666666666666667,0.16666666666666666,,2,43.81720430107527,75.0,60.738255033557046,66.66666666666666,48.924731182795696,32.88590604026846,19.62962962962963,66.60130718954248,85.88235294117646,73.41040462427746,76.6013071895425,54.70588235294118,26.61290322580645,,28.49462365591398,34.67741935483872,52.41935483870967,30.91397849462365,0
134909,Thomas Kaminski,thomas-kaminski,181.0,"6' 3""",75.0,33.0,1992-10-23T07:00Z,Belgium,G,301,38,0,3,3,0,0,0,5,0,0,0,554,148,81,Luton,#ff4f00,#1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/301.png,,,,0.6462882096069869,3,50.609756097560975,47.5609756097561,,79.8780487804878,43.90243902439025,,,29.934640522875817,30.065359477124183,,40.849673202614376,15.42483660130719,0.0,27.083333333333332,98.78048780487805,10.36585365853658,50.0,11.58536585365853,0
134947,Kevin De Bruyne,kevin-de-bruyne,150.0,"5' 11""",71.0,34.0,1991-06-28T07:00Z,Belgium,M,382,28,16,18,2,0,0,7,5,14,57,4,0,0,18,Man City,#99c5ea,#e6ff00,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,0.24561403508771928,0.07017543859649122,0.2857142857142857,,2,86.73913043478261,95.0,37.93103448275862,64.56521739130436,56.30434782608695,54.59770114942529,58.06451612903226,86.9281045751634,96.9281045751634,35.45279383429673,73.66013071895425,67.45098039215686,48.26086956521739,,16.956521739130434,52.17391304347826,54.56521739130435,16.304347826086953,54
136571,Joel Ward,joel-ward,183.0,"6' 2""",74.0,36.0,1989-10-29T07:00Z,England,D,384,2,4,0,1,0,0,0,0,0,0,0,0,0,2,C Palace,#0202fb,#ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,,,,,1,35.0187265917603,33.89513108614232,,13.48314606741573,36.329588014981276,,,29.934640522875817,30.065359477124183,,14.117647058823529,41.96078431372549,73.78277153558052,,14.981273408239701,60.48689138576779,54.49438202247191,78.08988764044943,1
138159,Ben Mee,ben-mee,161.0,"5' 11""",71.0,36.0,1989-09-21T07:00Z,England,D,337,7,5,0,2,0,0,0,0,0,0,0,0,3,4,Brentford,#f42727,#f8ced9,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,,,,,2,35.0187265917603,33.89513108614232,,13.48314606741573,39.325842696629216,,,29.934640522875817,30.065359477124183,,14.117647058823529,43.72549019607843,69.47565543071161,,41.19850187265918,46.254681647940075,54.49438202247191,78.08988764044943,0
138398,Neto,neto,183.0,"6' 3""",75.0,36.0,1989-07-19T07:00Z,Brazil,G,359,4,0,4,0,0,0,0,2,0,0,0,50,22,4,Arsenal,#e20520,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,,,,0.8461538461538461,0,50.609756097560975,47.5609756097561,,85.36585365853658,43.90243902439025,,,29.934640522875817,30.065359477124183,,44.31372549019608,15.42483660130719,50.609756097560975,95.83333333333334,58.536585365853654,64.6341463414634,50.0,21.34146341463415,0
138507,Luke Berry,luke-berry,159.0,"5' 10""",70.0,33.0,1992-07-12T07:00Z,England,M,301,17,6,7,1,0,0,1,0,4,7,2,0,1,7,Luton,#ff4f00,#1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/301.png,0.5714285714285714,0.2857142857142857,0.5,,1,73.91304347826086,57.826086956521735,93.96551724137932,42.608695652173914,36.73913043478261,98.5632183908046,86.7741935483871,77.25490196078432,67.3202614379085,93.64161849710982,53.59477124183007,46.470588235294116,62.391304347826086,,39.78260869565217,61.95652173913043,54.56521739130435,81.30434782608695,0
138821,Charlie Taylor,charlie-taylor,152.0,"5' 9""",69.0,32.0,1993-09-18T07:00Z,England,D,379,36,21,19,9,0,0,1,8,1,10,1,0,14,55,Burnley,#6C1D45,#1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,0.1,0.1,1.0,,9,77.71535580524345,76.02996254681648,23.82198952879581,82.58426966292134,76.59176029962546,74.60732984293193,94.03973509933775,66.60130718954248,67.3202614379085,16.570327552986512,75.16339869281046,76.1437908496732,5.992509363295881,,79.40074906367042,3.183520599250926,54.49438202247191,2.6217228464419406,1
138879,Sam Morsy,sam-morsy,152.0,"5' 9""",69.0,34.0,1991-09-10T07:00Z,Egypt,M,373,33,45,27,10,0,1,1,5,4,14,1,0,13,65,Ipswich,#0000fa,#cd1937,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,0.2857142857142857,0.07142857142857142,0.25,,10,60.652173913043484,57.826086956521735,47.98850574712644,77.82608695652173,90.8695652173913,56.60919540229885,51.29032258064517,66.60130718954248,67.3202614379085,45.472061657032754,83.8562091503268,96.20915032679738,2.826086956521735,,95.86956521739131,3.9130434782608745,54.56521739130435,16.304347826086953,24
138924,Callum Wilson,callum-wilson,146.0,"5' 11""",71.0,33.0,1992-02-27T08:00Z,England,F,361,18,4,1,1,0,0,0,1,1,6,0,0,0,7,Newcastle,#000000,#cd1937,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,0.16666666666666666,0.0,0.0,,1,18.817204301075268,23.387096774193548,12.080536912751679,25.268817204301076,35.752688172043015,11.073825503355705,7.037037037037037,29.934640522875817,30.065359477124183,22.736030828516377,30.84967320261438,41.96078431372549,62.365591397849464,,28.49462365591398,52.41935483870967,52.41935483870967,48.655913978494624,3
139744,Jack Taylor,jack-taylor,152.0,"6' 1""",73.0,27.0,1998-06-23T07:00Z,England,M,373,32,16,5,4,0,0,0,0,4,18,1,0,3,22,Ipswich,#0000fa,#cd1937,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,0.2222222222222222,0.05555555555555555,0.25,,4,60.652173913043484,25.43478260869565,33.33333333333333,38.47826086956522,56.30434782608695,45.97701149425287,51.29032258064517,66.60130718954248,30.065359477124183,32.080924855491325,47.97385620915033,67.45098039215686,43.47826086956522,,57.608695652173914,33.04347826086956,54.56521739130435,81.30434782608695,5
140033,Tom Cairney,tom-cairney,183.0,"6' 1""",73.0,34.0,1991-01-20T08:00Z,Scotland,M,370,25,7,19,3,1,0,0,0,4,11,2,0,1,12,Fulham,#ffffff,#d11317,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,0.36363636363636365,0.18181818181818182,0.5,,5,73.91304347826086,25.43478260869565,74.42528735632183,66.52173913043478,39.565217391304344,92.24137931034483,86.7741935483871,77.25490196078432,30.065359477124183,64.73988439306359,75.16339869281046,49.411764705882355,54.56521739130435,,39.78260869565217,43.04347826086956,5.0,81.30434782608695,11
141147,James Shea,james-shea,168.0,"6' 1""",73.0,34.0,1991-06-16T07:00Z,England,G,301,1,0,0,0,0,0,0,0,0,0,0,0,2,0,Luton,#ff4f00,#1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/301.png,,,,1.0,0,50.609756097560975,47.5609756097561,,29.268292682926827,43.90243902439025,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,77.4390243902439,98.95833333333334,44.51219512195122,64.6341463414634,50.0,67.07317073170731,0
141188,Joshua King,joshua-king,161.0,"5' 11""",71.0,33.0,1992-01-15T08:00Z,Norway,F,370,8,3,2,0,0,0,0,0,0,3,0,0,0,0,Fulham,#ffffff,#d11317,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,0.0,0.0,,,0,18.817204301075268,23.387096774193548,5.033557046979865,29.03225806451613,32.526881720430104,11.073825503355705,,29.934640522875817,30.065359477124183,7.321772639691715,36.470588235294116,39.869281045751634,89.51612903225806,,28.49462365591398,80.64516129032258,52.41935483870967,78.49462365591398,0
141706,Danny Ings,danny-ings,161.0,"5' 10""",70.0,33.0,1992-07-23T07:00Z,England,F,371,15,0,2,0,0,0,2,1,5,13,1,0,0,4,West Ham,#7c2c3b,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,0.38461538461538464,0.07692307692307693,0.2,,0,43.81720430107527,66.66666666666666,52.68456375838926,29.03225806451613,11.827956989247312,37.24832214765101,24.074074074074073,66.60130718954248,78.82352941176471,68.88246628131022,36.470588235294116,15.42483660130719,69.08602150537635,,28.49462365591398,80.64516129032258,52.41935483870967,48.655913978494624,6
142055,Bobby De Cordova-Reid,bobby-de-cordova-reid,150.0,"5' 7""",67.0,33.0,1993-02-02T08:00Z,Jamaica,F,375,23,9,9,2,0,0,2,0,3,8,1,0,1,15,Leicester,#0202fb,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,0.375,0.125,0.3333333333333333,,2,43.81720430107527,66.66666666666666,47.31543624161073,45.16129032258064,48.924731182795696,57.38255033557047,51.48148148148148,66.60130718954248,78.82352941176471,66.47398843930635,57.647058823529406,54.70588235294118,52.68817204301075,,64.51612903225806,34.67741935483872,52.41935483870967,78.49462365591398,6
143007,Daniel Bentley,daniel-bentley,161.0,"6' 2""",74.0,32.0,1993-07-13T07:00Z,England,G,380,2,0,0,0,0,0,0,0,0,0,0,22,8,4,Wolves,#fdb913,#cd1937,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,,,,0.6666666666666666,0,50.609756097560975,47.5609756097561,,29.268292682926827,43.90243902439025,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,50.609756097560975,43.75,51.829268292682926,64.6341463414634,50.0,67.07317073170731,0
143378,Oliver Norwood,oliver-norwood,163.0,"5' 11""",71.0,34.0,1991-04-12T07:00Z,Northern Ireland,M,398,27,15,9,8,0,0,0,2,6,14,1,0,9,45,Sheffield Utd,#f42727,#1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,0.42857142857142855,0.07142857142857142,0.16666666666666666,,8,60.652173913043484,25.43478260869565,84.48275862068965,47.391304347826086,53.2608695652174,56.60919540229885,36.12903225806451,66.60130718954248,30.065359477124183,77.9383429672447,57.647058823529406,65.09803921568627,9.130434782608702,,84.78260869565217,11.521739130434781,54.56521739130435,40.21739130434783,0
143637,Kieran Trippier,kieran-trippier,157.0,"5' 10""",70.0,35.0,1990-09-19T07:00Z,England,D,361,25,16,11,1,0,0,3,3,0,4,0,0,3,17,Newcastle,#000000,#cd1937,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,0.0,0.0,,,1,35.0187265917603,94.00749063670412,10.732984293193718,68.91385767790263,67.97752808988764,29.05759162303665,,29.934640522875817,85.88235294117646,7.321772639691715,62.35294117647059,67.45098039215686,47.75280898876404,,41.19850187265918,60.48689138576779,54.49438202247191,23.220973782771537,21
144130,Christian Eriksen,christian-eriksen,168.0,"6' 0""",72.0,34.0,1992-02-14T08:00Z,Denmark,M,360,23,8,3,4,0,0,2,1,1,15,1,0,4,16,Man United,#da020e,#144992,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,0.06666666666666667,0.06666666666666667,1.0,,4,60.652173913043484,70.86956521739131,12.068965517241379,33.47826086956522,42.173913043478265,52.29885057471264,98.70967741935483,66.60130718954248,78.82352941176471,14.836223506743737,40.849673202614376,52.09150326797386,51.08695652173913,,63.69565217391304,33.04347826086956,54.56521739130435,54.56521739130435,31
144517,Idrissa Gueye,idrissa-gueye,146.0,"5' 9""",69.0,36.0,1989-09-26T07:00Z,Senegal,M,368,37,55,46,9,0,0,3,7,4,24,0,0,9,39,Everton,#0606fa,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,0.16666666666666666,0.0,0.0,,9,26.304347826086953,81.08695652173913,21.839080459770116,90.8695652173913,96.30434782608695,18.67816091954023,14.838709677419354,29.934640522875817,85.88235294117646,22.736030828516377,94.90196078431372,98.4967320261438,14.565217391304358,,84.78260869565217,7.173913043478265,54.56521739130435,6.956521739130437,19
146091,Nathan Redmond,nathan-redmond,150.0,"5' 8""",68.0,31.0,1994-03-06T08:00Z,England,F,379,12,4,2,1,0,0,0,2,0,0,0,0,0,5,Burnley,#6C1D45,#1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,,,,,1,18.817204301075268,23.387096774193548,,29.03225806451613,35.752688172043015,,,29.934640522875817,30.065359477124183,,36.470588235294116,41.96078431372549,65.59139784946237,,28.49462365591398,52.41935483870967,52.41935483870967,30.91397849462365,0
146566,George Baldock,george-baldock,157.0,"5' 10""",70.0,31.0,1993-03-09T08:00Z,Greece,D,398,13,19,14,4,0,0,1,2,0,1,0,0,8,19,Sheffield Utd,#f42727,#1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,0.0,0.0,,,4,35.0187265917603,76.02996254681648,10.732984293193718,75.65543071161048,73.97003745318352,29.05759162303665,,29.934640522875817,67.3202614379085,7.321772639691715,68.16993464052288,73.26797385620914,44.569288389513105,,63.10861423220974,28.277153558052433,54.49438202247191,33.52059925093633,0
146679,Daniel Muñoz,daniel-munoz,161.0,"5' 11""",71.0,29.0,1996-05-26T07:00Z,Colombia,D,384,37,53,20,10,0,0,5,8,13,33,4,0,7,43,C Palace,#0202fb,#ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,0.3939393939393939,0.12121212121212122,0.3076923076923077,,10,98.12734082397003,97.56554307116106,75.91623036649214,84.45692883895131,99.625468164794,80.10471204188482,63.576158940397356,86.9281045751634,93.0718954248366,71.19460500963392,76.6013071895425,98.30065359477123,13.483146067415731,,59.176029962546814,1.3108614232209703,54.49438202247191,2.6217228464419406,45
147106,Lewis Dunk,lewis-dunk,192.0,"6' 4""",76.0,34.0,1991-11-21T08:00Z,England,D,331,25,7,11,5,0,1,0,4,4,12,0,0,19,40,Brighton,#0606fa,#ffdd00,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,0.3333333333333333,0.0,0.0,,5,35.0187265917603,33.89513108614232,65.70680628272252,68.91385767790263,47.752808988764045,29.05759162303665,23.509933774834437,29.934640522875817,30.065359477124183,57.61078998073218,62.35294117647059,49.411764705882355,17.415730337078656,,87.26591760299625,18.16479400749064,54.49438202247191,15.730337078651687,6
147255,Jack Robinson,jack-robinson,148.0,"5' 11""",71.0,32.0,1993-09-01T07:00Z,England,D,398,34,18,16,10,0,2,2,5,7,14,1,0,35,78,Sheffield Utd,#f42727,#1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/398.png,0.5,0.07142857142857142,0.14285714285714285,,10,77.71535580524345,88.57677902621724,87.43455497382199,79.02621722846442,71.91011235955057,67.5392670157068,48.675496688741724,66.60130718954248,78.82352941176471,88.82466281310212,70.84967320261438,71.50326797385621,0.7490636704119851,,96.62921348314607,1.3108614232209703,54.49438202247191,10.112359550561806,0
148515,Tom King,tom-king,174.0,"6' 4""",76.0,30.0,1995-03-09T08:00Z,Wales,G,380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Wolves,#fdb913,#cd1937,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,,,,,0,50.609756097560975,47.5609756097561,,29.268292682926827,43.90243902439025,,,29.934640522875817,30.065359477124183,,14.117647058823529,15.42483660130719,77.4390243902439,,21.341463414634145,64.6341463414634,50.0,67.07317073170731,0
148987,Alphonse Areola,alphonse-areola,205.0,"6' 5""",77.0,32.0,1993-02-27T08:00Z,France,G,371,26,0,0,0,0,1,0,4,1,1,0,311,83,38,West Ham,#7c2c3b,#000000,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,1.0,0.0,0.0,0.6859504132231405,0,50.609756097560975,47.5609756097561,80.0,29.268292682926827,43.90243902439025,60.0,66.66666666666666,29.934640522875817,30.065359477124183,97.88053949903662,14.117647058823529,15.42483660130719,19.51219512195121,58.333333333333336,78.04878048780488,64.6341463414634,50.0,15.853658536585371,0
149945,Son Heung-Min,son-heung-min,172.0,"6' 0""",72.0,33.0,1992-07-08T07:00Z,South Korea,F,367,30,6,28,1,0,0,9,2,25,55,7,0,2,33,Spurs,#ffffff,#9bafd8,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,0.45454545454545453,0.12727272727272726,0.28,,1,79.03225806451613,97.31182795698925,80.87248322147651,78.76344086021506,39.247311827956985,59.06040268456376,38.51851851851852,93.33333333333333,98.75816993464053,83.23699421965318,85.29411764705883,46.470588235294116,20.6989247311828,,77.15053763440861,52.41935483870967,52.41935483870967,30.91397849462365,47
151855,Stefan Ortega,stefan-ortega,192.0,"6' 1""",73.0,33.0,1992-11-06T08:00Z,Germany,G,382,13,1,2,1,0,0,0,1,0,0,0,132,34,17,Man City,#99c5ea,#e6ff00,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,,,,0.6666666666666666,1,50.609756097560975,47.5609756097561,,72.5609756097561,90.2439024390244,,,29.934640522875817,30.065359477124183,,36.470588235294116,32.745098039215684,32.92682926829268,43.75,68.29268292682927,25.609756097560975,50.0,28.65853658536585,0
152349,Willy Boly,willy-boly,203.0,"6' 5""",77.0,34.0,1991-02-03T08:00Z,Ivory Coast,D,393,6,1,0,1,0,0,0,0,1,1,0,0,2,1,Nottm Forest,#c8102e,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,1.0,0.0,0.0,,1,35.0187265917603,33.89513108614232,98.42931937172776,13.48314606741573,26.96629213483146,29.05759162303665,23.509933774834437,29.934640522875817,30.065359477124183,97.88053949903662,14.117647058823529,32.745098039215684,76.96629213483146,,36.70411985018727,60.48689138576779,54.49438202247191,78.08988764044943,0
152469,Ross Barkley,ross-barkley,168.0,"6' 2""",74.0,32.0,1993-12-05T08:00Z,England,M,301,52,34,43,9,0,0,5,7,23,83,8,0,12,72,Luton,#ff4f00,#1D428A,https://a.espncdn.com/i/teamlogos/soccer/500/301.png,0.27710843373493976,0.0963855421686747,0.34782608695652173,,9,96.73913043478261,90.65217391304347,44.252873563218394,90.43478260869566,81.73913043478261,71.26436781609196,68.38709677419355,94.64052287581698,93.0718954248366,42.58188824662813,93.72549019607843,91.30718954248366,1.3043478260869534,,94.1304347826087,7.173913043478265,54.56521739130435,6.956521739130437,9
152475,Jack Stephens,jack-stephens,163.0,"6' 1""",73.0,32.0,1994-01-27T08:00Z,England,D,376,19,13,4,2,2,0,0,1,2,5,1,0,13,31,Southampton,#ED1A3B,#f1ee13,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,0.4,0.2,0.5,,6,77.71535580524345,33.89513108614232,77.4869109947644,46.254681647940075,63.670411985018724,90.0523560209424,80.79470198675497,66.60130718954248,30.065359477124183,73.41040462427746,44.31372549019608,62.22222222222222,28.838951310861432,,77.15355805243446,46.254681647940075,0.18726591760299982,48.12734082397003,2
152479,Wataru Endo,wataru-endo,168.0,"5' 10""",70.0,32.0,1993-02-09T08:00Z,Japan,M,364,20,15,7,0,0,0,0,0,0,0,0,0,1,3,Liverpool,#d11317,#132257,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,,,,,0,26.304347826086953,25.43478260869565,,42.608695652173914,53.2608695652174,,,29.934640522875817,30.065359477124183,,53.59477124183007,65.09803921568627,70.0,,39.78260869565217,83.47826086956522,54.56521739130435,81.30434782608695,2
